Date,RetailDayOfYear,RetailMonth,RetailYear,RetailWeek,RetailSemester,RetailMonthEnd,RetailWeekEnd,RetailSemesterEnd,IsWeekend,RetailYearStartPrev,MonthName,MonthAbbr
2022-05-05,88,3,2022,13,1,2022-05-08,2022-05-08,2022-08-07,False,2021-02-01,May,May
2022-05-06,89,3,2022,13,1,2022-05-08,2022-05-08,2022-08-07,False,2021-02-01,May,May
2022-05-07,90,3,2022,13,1,2022-05-08,2022-05-08,2022-08-07,True,2021-02-01,May,May
2022-05-08,91,3,2022,13,1,2022-05-08,2022-05-08,2022-08-07,False,2021-02-01,May,May
2022-05-09,92,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-10,93,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-11,94,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-12,95,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-13,96,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-14,97,4,2022,14,1,,2022-05-15,2022-08-07,True,2021-02-01,May,May
2022-05-15,98,4,2022,14,1,,2022-05-15,2022-08-07,False,2021-02-01,May,May
2022-05-16,99,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-17,100,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-18,101,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-19,102,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-20,103,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-21,104,4,2022,15,1,,2022-05-22,2022-08-07,True,2021-02-01,May,May
2022-05-22,105,4,2022,15,1,,2022-05-22,2022-08-07,False,2021-02-01,May,May
2022-05-23,106,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-24,107,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-25,108,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-26,109,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-27,110,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-28,111,4,2022,16,1,,2022-05-29,2022-08-07,True,2021-02-01,May,May
2022-05-29,112,4,2022,16,1,,2022-05-29,2022-08-07,False,2021-02-01,May,May
2022-05-30,113,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,May,May
2022-05-31,114,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,May,May
2022-06-01,115,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,June,Jun
2022-06-02,116,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,June,Jun
2022-06-03,117,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,June,Jun
2022-06-04,118,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,True,2021-02-01,June,Jun
2022-06-05,119,4,2022,17,1,2022-06-05,2022-06-05,2022-08-07,False,2021-02-01,June,Jun
2022-06-06,120,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-07,121,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-08,122,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-09,123,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-10,124,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-11,125,5,2022,18,1,,2022-06-12,2022-08-07,True,2021-02-01,June,Jun
2022-06-12,126,5,2022,18,1,,2022-06-12,2022-08-07,False,2021-02-01,June,Jun
2022-06-13,127,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-14,128,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-15,129,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-16,130,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-17,131,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-18,132,5,2022,19,1,,2022-06-19,2022-08-07,True,2021-02-01,June,Jun
2022-06-19,133,5,2022,19,1,,2022-06-19,2022-08-07,False,2021-02-01,June,Jun
2022-06-20,134,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-21,135,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-22,136,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-23,137,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-24,138,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-25,139,5,2022,20,1,,2022-06-26,2022-08-07,True,2021-02-01,June,Jun
2022-06-26,140,5,2022,20,1,,2022-06-26,2022-08-07,False,2021-02-01,June,Jun
2022-06-27,141,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,June,Jun
2022-06-28,142,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,June,Jun
2022-06-29,143,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,June,Jun
2022-06-30,144,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,June,Jun
2022-07-01,145,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,July,Jul
2022-07-02,146,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,True,2021-02-01,July,Jul
2022-07-03,147,5,2022,21,1,2022-07-03,2022-07-03,2022-08-07,False,2021-02-01,July,Jul
2022-07-04,148,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-05,149,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-06,150,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-07,151,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-08,152,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-09,153,6,2022,22,1,,2022-07-10,2022-08-07,True,2021-02-01,July,Jul
2022-07-10,154,6,2022,22,1,,2022-07-10,2022-08-07,False,2021-02-01,July,Jul
2022-07-11,155,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-12,156,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-13,157,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-14,158,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-15,159,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-16,160,6,2022,23,1,,2022-07-17,2022-08-07,True,2021-02-01,July,Jul
2022-07-17,161,6,2022,23,1,,2022-07-17,2022-08-07,False,2021-02-01,July,Jul
2022-07-18,162,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-19,163,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-20,164,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-21,165,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-22,166,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-23,167,6,2022,24,1,,2022-07-24,2022-08-07,True,2021-02-01,July,Jul
2022-07-24,168,6,2022,24,1,,2022-07-24,2022-08-07,False,2021-02-01,July,Jul
2022-07-25,169,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-07-26,170,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-07-27,171,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-07-28,172,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-07-29,173,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-07-30,174,6,2022,25,1,,2022-07-31,2022-08-07,True,2021-02-01,July,Jul
2022-07-31,175,6,2022,25,1,,2022-07-31,2022-08-07,False,2021-02-01,July,Jul
2022-08-01,176,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-02,177,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-03,178,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-04,179,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-05,180,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-06,181,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,True,2021-02-01,August,Aug
2022-08-07,182,6,2022,26,1,2022-08-07,2022-08-07,2022-08-07,False,2021-02-01,August,Aug
2022-08-08,183,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-09,184,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-10,185,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-11,186,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-12,187,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-13,188,7,2022,27,2,,2022-08-14,2023-02-05,True,2021-02-01,August,Aug
2022-08-14,189,7,2022,27,2,,2022-08-14,2023-02-05,False,2021-02-01,August,Aug
2022-08-15,190,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-16,191,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-17,192,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-18,193,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-19,194,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-20,195,7,2022,28,2,,2022-08-21,2023-02-05,True,2021-02-01,August,Aug
2022-08-21,196,7,2022,28,2,,2022-08-21,2023-02-05,False,2021-02-01,August,Aug
2022-08-22,197,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-23,198,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-24,199,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-25,200,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-26,201,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-27,202,7,2022,29,2,,2022-08-28,2023-02-05,True,2021-02-01,August,Aug
2022-08-28,203,7,2022,29,2,,2022-08-28,2023-02-05,False,2021-02-01,August,Aug
2022-08-29,204,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,August,Aug
2022-08-30,205,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,August,Aug
2022-08-31,206,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,August,Aug
2022-09-01,207,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,September,Sep
2022-09-02,208,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,September,Sep
2022-09-03,209,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,True,2021-02-01,September,Sep
2022-09-04,210,7,2022,30,2,2022-09-04,2022-09-04,2023-02-05,False,2021-02-01,September,Sep
2022-09-05,211,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-06,212,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-07,213,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-08,214,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-09,215,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-10,216,8,2022,31,2,,2022-09-11,2023-02-05,True,2021-02-01,September,Sep
2022-09-11,217,8,2022,31,2,,2022-09-11,2023-02-05,False,2021-02-01,September,Sep
2022-09-12,218,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-13,219,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-14,220,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-15,221,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-16,222,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-17,223,8,2022,32,2,,2022-09-18,2023-02-05,True,2021-02-01,September,Sep
2022-09-18,224,8,2022,32,2,,2022-09-18,2023-02-05,False,2021-02-01,September,Sep
2022-09-19,225,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-20,226,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-21,227,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-22,228,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-23,229,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-24,230,8,2022,33,2,,2022-09-25,2023-02-05,True,2021-02-01,September,Sep
2022-09-25,231,8,2022,33,2,,2022-09-25,2023-02-05,False,2021-02-01,September,Sep
2022-09-26,232,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,September,Sep
2022-09-27,233,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,September,Sep
2022-09-28,234,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,September,Sep
2022-09-29,235,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,September,Sep
2022-09-30,236,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,September,Sep
2022-10-01,237,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,True,2021-02-01,October,Oct
2022-10-02,238,8,2022,34,2,2022-10-02,2022-10-02,2023-02-05,False,2021-02-01,October,Oct
2022-10-03,239,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-04,240,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-05,241,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-06,242,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-07,243,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-08,244,9,2022,35,2,,2022-10-09,2023-02-05,True,2021-02-01,October,Oct
2022-10-09,245,9,2022,35,2,,2022-10-09,2023-02-05,False,2021-02-01,October,Oct
2022-10-10,246,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-11,247,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-12,248,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-13,249,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-14,250,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-15,251,9,2022,36,2,,2022-10-16,2023-02-05,True,2021-02-01,October,Oct
2022-10-16,252,9,2022,36,2,,2022-10-16,2023-02-05,False,2021-02-01,October,Oct
2022-10-17,253,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-18,254,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-19,255,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-20,256,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-21,257,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-22,258,9,2022,37,2,,2022-10-23,2023-02-05,True,2021-02-01,October,Oct
2022-10-23,259,9,2022,37,2,,2022-10-23,2023-02-05,False,2021-02-01,October,Oct
2022-10-24,260,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-25,261,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-26,262,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-27,263,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-28,264,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-29,265,9,2022,38,2,,2022-10-30,2023-02-05,True,2021-02-01,October,Oct
2022-10-30,266,9,2022,38,2,,2022-10-30,2023-02-05,False,2021-02-01,October,Oct
2022-10-31,267,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,October,Oct
2022-11-01,268,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,November,Nov
2022-11-02,269,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,November,Nov
2022-11-03,270,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,November,Nov
2022-11-04,271,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,November,Nov
2022-11-05,272,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,True,2021-02-01,November,Nov
2022-11-06,273,9,2022,39,2,2022-11-06,2022-11-06,2023-02-05,False,2021-02-01,November,Nov
2022-11-07,274,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-08,275,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-09,276,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-10,277,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-11,278,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-12,279,10,2022,40,2,,2022-11-13,2023-02-05,True,2021-02-01,November,Nov
2022-11-13,280,10,2022,40,2,,2022-11-13,2023-02-05,False,2021-02-01,November,Nov
2022-11-14,281,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-15,282,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-16,283,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-17,284,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-18,285,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-19,286,10,2022,41,2,,2022-11-20,2023-02-05,True,2021-02-01,November,Nov
2022-11-20,287,10,2022,41,2,,2022-11-20,2023-02-05,False,2021-02-01,November,Nov
2022-11-21,288,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-22,289,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-23,290,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-24,291,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-25,292,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-26,293,10,2022,42,2,,2022-11-27,2023-02-05,True,2021-02-01,November,Nov
2022-11-27,294,10,2022,42,2,,2022-11-27,2023-02-05,False,2021-02-01,November,Nov
2022-11-28,295,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,November,Nov
2022-11-29,296,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,November,Nov
2022-11-30,297,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,November,Nov
2022-12-01,298,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,December,Dec
2022-12-02,299,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,December,Dec
2022-12-03,300,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,True,2021-02-01,December,Dec
2022-12-04,301,10,2022,43,2,2022-12-04,2022-12-04,2023-02-05,False,2021-02-01,December,Dec
2022-12-05,302,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-06,303,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-07,304,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-08,305,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-09,306,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-10,307,11,2022,44,2,,2022-12-11,2023-02-05,True,2021-02-01,December,Dec
2022-12-11,308,11,2022,44,2,,2022-12-11,2023-02-05,False,2021-02-01,December,Dec
2022-12-12,309,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-13,310,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-14,311,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-15,312,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-16,313,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-17,314,11,2022,45,2,,2022-12-18,2023-02-05,True,2021-02-01,December,Dec
2022-12-18,315,11,2022,45,2,,2022-12-18,2023-02-05,False,2021-02-01,December,Dec
2022-12-19,316,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-20,317,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-21,318,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-22,319,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-23,320,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-24,321,11,2022,46,2,,2022-12-25,2023-02-05,True,2021-02-01,December,Dec
2022-12-25,322,11,2022,46,2,,2022-12-25,2023-02-05,False,2021-02-01,December,Dec
2022-12-26,323,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,December,Dec
2022-12-27,324,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,December,Dec
2022-12-28,325,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,December,Dec
2022-12-29,326,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,December,Dec
2022-12-30,327,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,December,Dec
2022-12-31,328,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,True,2021-02-01,December,Dec
2023-01-01,329,11,2022,47,2,2023-01-01,2023-01-01,2023-02-05,False,2021-02-01,January,Jan
2023-01-02,330,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-03,331,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-04,332,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-05,333,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-06,334,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-07,335,12,2022,48,2,,2023-01-08,2023-02-05,True,2021-02-01,January,Jan
2023-01-08,336,12,2022,48,2,,2023-01-08,2023-02-05,False,2021-02-01,January,Jan
2023-01-09,337,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-10,338,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-11,339,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-12,340,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-13,341,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-14,342,12,2022,49,2,,2023-01-15,2023-02-05,True,2021-02-01,January,Jan
2023-01-15,343,12,2022,49,2,,2023-01-15,2023-02-05,False,2021-02-01,January,Jan
2023-01-16,344,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-17,345,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-18,346,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-19,347,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-20,348,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-21,349,12,2022,50,2,,2023-01-22,2023-02-05,True,2021-02-01,January,Jan
2023-01-22,350,12,2022,50,2,,2023-01-22,2023-02-05,False,2021-02-01,January,Jan
2023-01-23,351,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-24,352,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-25,353,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-26,354,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-27,355,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-28,356,12,2022,51,2,,2023-01-29,2023-02-05,True,2021-02-01,January,Jan
2023-01-29,357,12,2022,51,2,,2023-01-29,2023-02-05,False,2021-02-01,January,Jan
2023-01-30,358,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,January,Jan
2023-01-31,359,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,January,Jan
2023-02-01,360,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,February,Feb
2023-02-02,361,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,February,Feb
2023-02-03,362,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,February,Feb
2023-02-04,363,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,True,2021-02-01,February,Feb
2023-02-05,364,12,2022,52,2,2023-02-05,2023-02-05,2023-02-05,False,2021-02-01,February,Feb
